Subject,Gamble,Domain,p_Meanfix,q_Meanfix,x_Meanfix,y_Meanfix,p_TotalFix,q_TotalFix,x_TotalFix,y_TotalFix,risk_selected,response_time
66,35,2,192.8732857142043,155.52166666668685,126.19042857144294,111.13249999994878,7,6,7,6,0,6479
66,75,2,166.72077777774797,130.52250000000154,181.65069999999832,183.31599999996834,9,6,10,5,1,7187
66,60,2,135.71214285712423,161.1056666666797,130.5435000001065,206.6476000000257,7,3,6,5,0,5330
66,33,2,125.2683749999851,72.2223333332998,88.87799999998727,183.3289999999106,8,3,12,1,1,6258
66,12,2,158.393500000122,108.32500000006985,166.7249999998603,33.33250000001863,2,2,1,2,1,1126
66,44,2,191.62200000003213,161.7782941176556,366.71100000012666,103.34844999996713,4,17,1,20,1,11078
66,48,2,195.8375000000815,249.84600000013597,116.70999999996275,77.76833333338921,4,1,4,3,0,2601
66,68,2,289.98400000003164,141.69549999991432,116.68850000000869,250.04500000015832,5,2,6,1,1,3543
66,69,2,249.9751666666707,105.60366666666232,185.39624999996158,350.11699999985285,6,3,8,1,1,5088
66,62,2,78.53514285714898,144.4230000000292,86.6667999999132,0.0,7,3,5,0,1,3282
66,53,2,108.32600000000093,55.60366666666232,149.99800000013784,100.02350000001024,2,3,2,2,1,1879
66,28,2,129.1689999999944,154.13650000002235,108.31949999998324,73.39979999992065,4,4,2,5,1,3586
66,50,2,116.69266666665983,122.18400000004719,90.48300000000745,161.09833333346373,6,3,7,3,1,4176
66,34,2,158.30400000000373,113.33839999996125,99.98933333336997,109.98760000006295,2,5,3,5,1,2873
66,73,2,193.37479999996722,175.00583333328055,130.01639999998733,146.29488888889966,5,6,5,9,1,6187
66,31,2,187.49099999992177,194.43299999996088,183.32950000005076,133.32499999995343,4,3,4,1,1,3522
66,71,2,166.6730000000292,111.8981428571112,138.88933333335444,83.34257142861108,3,7,3,7,1,4619
66,54,2,166.6480000000447,169.99459999995307,97.25516666662104,125.0000000000776,5,5,6,6,1,5201
66,49,2,194.4116666666232,108.35249999992084,283.3850000000093,155.5936666666918,3,2,2,6,1,3671
66,11,2,124.98450000002049,350.0620000001509,191.62349999998696,166.689333333401,2,1,2,3,1,1858
66,10,2,205.53000000002794,190.00380000006407,172.72881818179633,166.6781666666502,6,5,11,6,1,7573
66,29,2,66.68449999997392,149.98200000007637,174.97450000006938,161.07666666658284,2,1,4,3,1,2565
66,7,2,99.90800000005402,141.6929999999702,138.87499999992238,133.3139999997802,2,2,3,1,1,1565
66,52,2,105.5799166666887,150.0053333331986,133.33411111113512,95.22085714286992,12,3,9,7,1,6412
66,32,2,100.00600000005215,250.03000000002794,116.59350000007544,116.58599999989383,1,1,2,1,1,1322
66,20,2,144.4706666665928,150.04119999995456,150.0044999999809,135.4411250000121,6,5,8,8,1,5980
66,41,2,61.119000000103064,116.69149999995716,116.64033333336313,104.14825000008568,3,2,3,4,1,1859
66,14,2,141.6819999999134,205.56266666669399,166.69699999992736,109.25711111111256,2,3,1,9,1,3199
66,72,2,108.3612500000745,133.31649999995716,85.72000000000533,144.406333333347,4,2,7,3,1,2781
66,46,2,154.17524999997113,183.2939999999944,162.4990000000107,266.6520000002347,4,1,4,1,1,2381
66,58,2,155.54266666659774,149.94599999999627,166.65900000021793,149.9529999999795,3,1,1,1,1,1307
66,26,2,149.96500000003726,122.28333333328676,188.9216666665549,127.76599999998386,5,3,3,3,0,3085
66,3,2,95.26499999996408,241.652499999851,233.31459999997168,112.47325000003912,7,2,5,4,1,4528
67,56,1,167.39599999999973,200.0689999999995,83.31425000000013,200.07600000000002,3,1,4,1,0,2262
67,50,1,116.67000000000007,66.57825000000048,83.12299999999959,79.16750000000002,1,4,1,4,0,1683
67,16,1,216.82400000000052,86.6668000000005,116.63900000000012,94.41699999999946,2,5,2,3,0,2350
67,61,1,163.32020000000048,114.55462499999976,112.50900000000001,178.64285714285612,5,8,4,7,0,5335
67,71,1,208.32450000000063,149.9399999999987,153.26339999999908,149.90699999999924,2,1,5,1,0,2545
67,45,1,129.19625000000087,266.66899999999987,66.66100000000006,150.01857142857105,4,8,3,7,0,5577
67,48,1,109.53328571428678,123.35550000000003,193.31000000000057,212.4604999999956,7,10,5,4,1,5488
67,65,1,111.08533333333374,280.0049000000014,71.38499999999893,106.95008333333438,3,10,7,12,0,6852
67,13,1,200.1010000000024,49.99150000000009,83.33899999999994,111.23399999999917,1,2,1,3,0,1273
67,7,1,74.98150000000169,216.62449999999808,49.983000000000175,73.30999999999912,2,2,2,5,0,1789
67,23,1,0.0,77.7766666666624,133.31699999999546,83.21199999999953,0,3,2,1,0,1195
67,26,1,216.6689999999944,75.00250000000233,150.0130000000063,77.78100000000268,1,2,1,3,0,1737
67,38,1,116.61999999999898,308.3214999999982,109.99459999999672,103.32739999999758,8,2,5,5,1,3987
67,20,1,83.42185714285422,125.00033333333704,216.59299999999348,109.94559999999474,7,6,1,5,0,3897
67,73,1,44.45433333333737,33.343333333337796,99.98700000000827,233.37600000000384,3,3,1,1,0,1147
67,40,1,97.24816666666447,116.66250000000097,141.7207500000004,113.3201999999903,6,6,4,5,1,3726
67,24,1,75.00500000000466,62.52549999999974,216.66800000000512,33.330999999991036,2,4,1,1,0,1037
67,37,1,166.66866666666465,161.10033333333072,129.17925000000105,96.65279999999912,3,3,4,5,1,3291
67,41,1,99.85450000000128,161.1080000000026,56.66700000000128,93.35720000000147,2,6,5,5,0,3440
67,25,1,66.65999999999622,116.64233333334171,0.0,116.66700000000128,2,3,0,1,0,1004
67,35,1,104.18574999999691,212.51699999999983,141.60349999999744,105.59066666667059,4,4,2,3,0,2898
67,46,1,172.2410000000018,191.6434999999983,159.52171428571455,138.88066666666418,6,2,7,3,1,4341
67,36,1,91.64050000000134,183.33499999999185,100.12700000000768,133.29200000000128,2,1,1,1,0,1103
67,4,1,83.32849999998871,158.3582499999975,241.60199999999895,154.14099999999598,2,4,2,4,0,2824
67,22,1,133.3020000000106,50.001999999997985,0.0,83.31566666667156,2,3,0,3,0,1246
67,12,1,183.3409999999858,116.69999999999709,0.0,144.43100000000172,1,2,0,3,0,1483
67,8,1,74.99650000000838,166.6416666666628,150.00500000000466,208.40850000001956,2,3,1,2,0,1687
67,57,1,87.47400000000926,111.16166666666201,104.16775000000052,112.4890000000014,4,3,4,4,0,2930
67,30,1,112.49725000000035,95.8275000000067,172.1949999999973,150.00250000000233,4,4,3,2,0,2700
67,75,1,77.75433333332573,158.29999999998836,100.02400000000489,116.66624999999476,3,2,1,4,0,2005
67,18,1,183.35699999998906,124.98775000000751,99.9994999999908,187.5639999999985,1,4,2,4,0,2492
67,74,1,154.13375000000815,133.25,99.95166666667016,250.42900000000373,4,2,3,1,0,2220
67,42,1,200.02700000001641,145.85574999999517,108.33449999998993,199.98933333333116,2,4,4,3,0,2876
67,68,1,73.32779999999912,91.65849999999045,74.97699999999895,0.0,5,2,2,0,0,1512
67,44,1,133.33400000000256,76.67000000000698,199.9649999999965,79.13250000000698,1,5,1,4,0,1938
67,3,1,68.51522222222087,99.99033333332045,91.69325000001118,94.43666666667559,9,3,4,3,0,3082
67,59,1,74.99749999999767,283.29999999998836,108.3634999999922,111.11816666666225,2,1,2,6,0,2046
67,52,1,166.82600000000093,116.65399999998044,0.0,116.68766666666488,1,1,0,3,0,1091
67,32,1,183.3420000000042,163.37600000000674,0.0,99.99966666667024,1,5,0,6,0,3218
67,49,1,100.01399999999558,249.9090000000142,141.68450000000303,150.0009999999893,1,1,2,1,0,1208
67,29,1,155.5653333333224,111.09799999999814,100.10599999998522,133.2960000000021,3,3,2,1,0,1783
67,1,1,204.1743749999987,291.6105000000025,274.9945000000007,150.01333333333605,8,4,8,3,1,7501
67,69,1,199.98300000000745,216.61999999999534,241.67149999999674,191.71400000000722,1,1,2,2,0,1650
67,72,1,170.02820000000065,87.47500000000582,206.66959999999963,91.67025000000285,5,4,5,4,0,3732
67,14,1,149.9769999999844,133.39199999999255,116.65100000001257,133.3179999999993,2,2,1,2,0,1477
67,54,1,100.00049999999464,150.02500000000873,158.32899999998335,199.87799999999697,2,2,2,2,0,2049
67,17,1,116.66350000000966,91.67474999999831,154.2182499999908,127.79333333333489,2,4,4,3,0,2740
67,47,1,100.00199999999313,111.12433333334047,50.00099999998929,133.35500000001048,2,3,1,1,0,1276
67,33,1,108.31950000001234,127.78299999997641,91.57699999999022,100.09350000001723,2,3,2,2,0,1846
67,6,1,54.16199999998207,124.99150000000373,99.9770000000135,49.92200000002049,4,2,1,2,0,1410
67,5,1,200.0100000000093,166.66300000000047,50.036000000021886,199.987999999983,1,2,1,2,0,1352
67,67,1,116.64400000002934,125.00250000000233,233.32099999999627,250.11999999999534,1,2,1,1,0,1233
67,21,1,133.34399999998277,108.32675000000745,0.0,0.0,1,4,0,0,0,1109
67,64,1,127.78299999999581,149.95200000001932,116.67600000003586,249.96000000002095,3,2,1,1,0,1536
67,10,1,166.6380000000354,113.31480000000447,0.0,300.04200000001583,1,5,0,1,0,1559
67,66,1,166.65299999999115,91.65500000002794,88.90766666668544,216.6534999999858,1,2,3,2,0,1806
67,27,1,0.0,116.70600000000559,191.66350000002421,124.99800000002142,0,1,2,2,0,1124
67,60,1,72.23033333334995,66.67199999999139,191.74299999998766,83.34200000000419,3,2,2,1,0,1374
67,28,1,0.0,116.63199999998324,0.0,149.82500000001164,0,2,0,1,0,830
67,51,1,83.29149999999208,138.88166666667288,216.649000000034,116.63449999998556,2,3,1,2,0,1954
67,2,1,133.28200000000652,125.01399999999558,124.97899999999208,183.34399999998277,2,2,2,1,0,1587
67,15,1,216.65700000000652,74.99799999999232,0.0,111.11000000000543,1,2,0,3,0,1398
67,39,1,133.39333333333101,170.8507499999978,258.2455000000191,108.33100000000559,3,4,2,4,0,3144
67,9,1,108.32550000000629,43.211999999999534,0.0,133.33600000001024,2,2,0,2,0,1206
67,31,1,125.03399999999965,116.71300000001793,116.6480000000059,133.31849999999395,4,4,3,2,0,2453
67,43,1,125.01449999999022,127.77999999998913,133.31400000001304,125.01000000000931,2,3,1,2,0,1691
67,55,1,156.6993999999948,147.61100000000027,274.9914999999746,133.34600000000015,5,7,2,9,0,5406
67,70,1,94.3786666666856,100.0055000000284,100.03000000002794,249.8759999999893,3,2,1,1,0,1667
67,58,1,138.87999999998524,141.70350000000326,150.08300000004238,70.80250000000524,3,2,1,4,0,1813
67,53,1,109.96740000001155,83.30939999999245,95.23442857142904,124.98799999999756,5,5,7,4,0,3873
67,34,1,141.65750000000116,83.31500000000233,112.52875000001222,233.34600000001956,2,2,4,1,0,1879
67,11,1,183.2709999999497,44.448999999964144,150.00900000002002,0.0,1,3,2,0,0,1264
67,19,1,136.1074999999934,112.52599999998347,316.71199999999953,266.70100000000093,6,4,2,1,0,3229
67,62,1,111.10866666664758,283.2939999999944,0.0,0.0,3,1,0,0,0,1122
67,63,1,100.00099999998929,133.2970000000205,150.09500000000116,149.96100000001024,1,1,2,1,0,1442
67,12,2,116.6874285714335,138.88699999999758,111.094666666652,166.6736249999958,7,6,6,8,0,5964
67,17,2,124.99999999998545,155.54250000000079,208.32916666667248,148.63033333332956,8,12,6,12,0,8981
67,63,2,83.35833333333721,127.79944444443875,94.45599999998619,144.4245555555616,3,9,3,9,0,4507
67,14,2,86.66960000001127,199.97500000003492,174.9999999999709,158.2630000000063,5,1,2,4,1,2517
67,55,2,122.89812499999971,183.33340000000317,113.36360000002897,125.00199999997858,8,5,5,2,1,4454
67,61,2,63.329799999983514,129.22024999998393,133.3649999999907,129.97740000000923,5,4,3,5,0,3610
67,72,2,133.3449999999866,108.35949999998411,97.20516666666178,166.67999999999302,4,8,6,3,1,4783
67,75,2,108.31316666667892,140.0526000000071,197.943749999984,101.66219999999157,12,5,8,10,1,8193
67,50,2,159.9491999999853,166.66650000000664,129.16799999999785,166.6589999999948,5,4,8,6,1,5510
67,22,2,88.94288888887968,224.9935000000114,146.95818181817992,124.97725000001083,9,2,11,4,1,5297
67,34,2,149.94699999998556,83.37799999998727,95.89549999998417,116.65975000002072,1,3,4,4,1,2652
67,54,2,166.68987499998184,200.0652500000142,80.95614285715523,95.82700000000477,8,4,7,4,1,4544
67,41,2,106.6667999999947,249.97099999996135,122.22233333333861,41.65950000000885,5,1,6,2,1,2560
67,24,2,102.78233333333628,89.56937499998457,69.98780000001425,158.3509000000078,6,8,5,10,1,5624
67,37,2,108.30799999998999,123.32899999999208,283.27799999999115,135.1748888888849,2,10,1,9,0,4653
67,51,2,122.21866666665301,183.4880000000121,149.9760000000048,116.6929999999702,3,1,3,2,1,1705
67,60,2,161.10333333333256,133.39850000000055,100.00300000002608,136.63080000000772,3,6,2,5,0,3476
67,27,2,111.14833333333566,111.12516666666488,45.765500000008615,191.65100000001257,3,6,4,2,1,2447
67,33,2,79.9912000000244,85.71214285715749,179.64122222221664,83.34500000001087,5,7,9,6,0,4930
67,56,2,141.67515000000714,131.79790909091983,155.55816666667428,160.03886666665784,20,11,12,15,1,14164
67,47,2,138.89333333333101,91.67975000001024,119.52833333332092,144.4026666666226,6,4,6,3,1,4348
67,10,2,122.2278333333282,100.00839999997989,114.84033333335537,137.4982499999751,6,5,9,4,1,5213
67,45,2,83.35399999993388,66.67249999998603,116.50700000004144,150.00900000002002,1,2,2,2,1,1522
67,11,2,77.77899999998044,149.99849999998696,0.0,149.98733333331379,3,2,0,3,1,1604
67,29,2,61.110333333354596,56.68159999998752,158.29999999998836,87.47575000001234,6,5,2,8,1,2810
67,7,2,128.64314285715642,150.06366666666386,102.77283333331191,79.12300000002142,7,3,6,4,1,4007
67,65,2,199.99299999997797,158.3401666666614,55.517999999962434,88.88066666665125,3,6,3,9,0,4550
67,73,2,59.293888888916825,66.65600000003663,124.95783333334839,233.37579999999144,9,3,6,5,1,4630
67,66,2,211.2976666667188,158.34699999995064,133.33950000003097,120.831749999983,3,2,4,4,0,3156
67,58,2,166.6037500000093,140.52642857145318,106.67980000004172,169.44683333333037,4,7,5,6,1,5205
67,5,2,79.1448750000418,125.00250000000233,140.74433333332288,105.57633333335009,8,2,9,3,1,4186
67,57,2,108.33337500000198,88.32869999998948,130.0023000000161,147.91162500003702,8,10,10,8,0,6643
67,70,2,72.19633333330664,85.7381428571285,141.62149999995017,56.68479999997653,3,7,2,5,1,2478
67,18,2,127.10812500002794,127.77633333330353,163.86283333335692,58.322749999992084,8,3,6,4,1,3906
67,64,2,88.10699999995995,122.25622222223319,103.67688888890876,155.56466666667257,7,9,9,9,1,7005
67,9,2,124.98474999997416,91.67349999997532,116.66659999999683,70.83049999998184,4,2,5,4,1,2467
67,62,2,66.64466666666947,66.72139999999199,80.54983333333318,80.02059999997728,3,5,6,5,1,2831
67,1,2,72.2160000000149,99.97466666670516,233.32399999996414,100.0010000000475,3,3,2,1,1,1788
67,68,2,149.92999999999302,122.22266666668777,166.62150000000838,127.83066666665643,2,6,2,3,1,2873
67,52,2,166.67800000001444,299.7730000000447,229.21100000001024,150.0393333333001,2,1,4,3,1,2853
67,30,2,233.4090000001015,150.03533333338177,166.67349999997532,169.43833333331472,1,3,2,6,0,2762
67,43,2,103.53279999997467,200.0119999999879,143.34259999999776,70.84699999997974,5,1,5,4,1,2704
67,38,2,116.67949999996927,116.67557142856198,141.66250000003492,176.65220000001136,2,7,2,5,0,3091
67,46,2,149.9936666666763,163.8879999999966,300.00900000007823,216.66033333338177,3,6,1,3,0,3341
67,71,2,112.45224999997299,216.67050000000745,291.59600000001956,188.8996666666741,4,2,2,6,1,3477
67,6,2,108.33600000001024,224.07361111110205,222.26999999997983,141.7937000000151,4,18,3,10,1,8977
67,21,2,44.451000000039734,166.70175000000745,113.32780000001658,311.0973333332998,3,4,5,3,1,3528
67,53,2,191.66300000000047,149.97000000001086,255.56133333333614,293.32099999997297,2,6,3,5,0,4721
67,8,2,141.6655000000028,149.98033333333055,158.37000000002445,166.63824999998906,2,3,4,4,0,2931
67,20,2,183.24400000000605,172.24666666666357,149.9953999999678,133.35516666669477,2,3,5,6,0,3676
67,13,2,122.53905882352196,101.54827272729017,146.04276470587973,111.11083333333954,17,11,17,6,1,9726
67,19,2,124.09166666667443,120.83749999999418,171.42114285713927,116.65785714288775,9,4,7,7,1,5440
67,44,2,262.4662499999977,112.5065000000177,94.44766666666449,166.73550000000978,4,4,6,2,1,3428
67,2,2,149.99750000005588,79.18025000000489,299.9910000000382,91.62799999996787,2,4,1,2,1,1962
67,3,2,233.32400000002235,155.50866666667085,116.61399999994319,70.89350000000559,1,6,3,4,0,2738
67,25,2,145.80099999997765,91.66700000001583,72.21300000002763,91.65049999998882,4,2,3,2,1,2138
67,40,2,120.05840000000316,188.8463333332911,119.97600000000094,91.66399999996065,5,3,5,4,0,3371
67,67,2,133.37199999997392,147.21749999995032,208.4263749999809,133.3285000000178,7,6,8,8,0,6690
67,32,2,105.56733333327186,91.67099999997299,190.47757142858714,111.07900000002701,3,2,7,3,0,3134
67,4,2,150.04400000002352,225.08150000002934,144.4254999999927,129.17499999995925,4,2,6,4,0,3750
67,42,2,141.64040000001552,168.52966666667876,140.63112500000716,106.32700000001932,20,9,16,8,1,11247
67,36,2,224.93825000000652,156.6971999999834,239.60550000000512,84.75683333332806,4,5,8,12,1,7034
67,26,2,125.74072727272075,177.78300000001522,71.18693333333358,182.7022500000312,11,6,15,8,1,7992
67,69,2,121.41128571429623,121.41185714287816,110.01200000001117,74.09111111114423,7,7,10,9,1,5895
67,16,2,123.33030000000727,181.23924999999872,96.87906250001106,145.44945454543497,10,8,16,11,0,9200
67,74,2,159.56185714286818,113.867666666687,180.91214285714418,146.27788888885536,7,6,7,9,1,6776
67,39,2,94.41516666667303,316.61350000003586,90.46085714287723,119.0644285714287,6,2,7,7,0,4696
67,15,2,177.76866666666078,231.26999999998952,85.4369999999908,247.23316666670144,6,8,8,6,0,7337
67,48,2,88.12100000000957,166.7380000000121,149.98428571430435,142.8611428571499,7,3,7,7,0,4972
67,23,2,175.0405000000028,105.5450000000031,138.8850000000093,129.98040000000037,8,6,3,5,1,4706
67,35,2,250.0100000000093,166.66416666666433,177.81266666669399,169.42766666666526,1,6,3,6,0,4093
67,28,2,126.6621999999741,191.71300000004703,299.9679999999935,108.31549999996787,5,2,1,2,1,2286
67,59,2,111.05900000002778,204.14074999999139,194.46766666668313,144.5130000000354,6,4,6,3,1,4383
67,49,2,99.99925000002258,149.98466666663685,266.68599999998696,222.29466666665394,4,3,1,3,1,2441
67,31,2,125.09600000001956,206.6989999999758,183.35899999999674,219.98119999999182,2,5,2,5,0,3677
68,26,1,0.0,60.80274999999938,66.64700000000084,80.5694999999996,0,8,1,6,0,5480
68,47,1,49.998999999999796,54.15899999999783,33.36800000000221,66.65500000000247,1,4,1,2,0,3410
68,12,1,58.425999999999476,58.336999999999534,45.22428571428619,50.02150000000256,2,2,7,2,0,3963
68,36,1,56.71439999999857,57.1752857142866,41.66350000000239,83.31566666666792,5,7,4,6,0,4784
68,59,1,37.5365000000038,66.67100000000937,99.99299999999978,58.324750000001586,4,2,3,4,0,2974
68,11,1,104.1652499999982,42.86257142857149,33.379000000000815,49.997999999997774,4,7,1,4,0,3813
68,43,1,44.44016666666721,103.32419999999547,66.55900000000474,61.119166666664874,6,5,2,6,0,4321
68,55,1,47.21833333333294,59.28433333333427,94.491333333334,50.01099999999133,6,9,3,4,0,4913
68,56,1,105.55999999999524,100.00699999999779,41.6620000000039,68.62711111110951,6,1,2,9,0,4253
68,17,1,129.16649999999936,70.01700000000419,116.68099999999686,45.22371428571724,4,5,2,7,0,4050
68,18,1,50.82150000000183,16.71700000000419,33.26599999998871,103.30400000000081,4,1,1,5,0,4436
68,63,1,39.99540000000852,50.01100000000006,37.51699999998891,83.31900000000314,5,10,4,1,1,6087
68,69,1,16.70999999999185,16.757999999987078,38.94766666666934,50.01066666667854,2,1,3,3,0,2834
68,24,1,83.33699999999953,97.92712500000016,55.564666666672565,61.10333333333741,2,8,3,3,0,4933
68,66,1,43.36380000000063,42.85871428571617,79.18225000000893,76.66840000000374,5,7,4,5,0,7291
68,53,1,99.97800000001735,80.05599999999977,83.33124999999927,45.84325000000172,1,5,4,4,1,5132
68,10,1,73.00987499999974,70.83424999999988,66.59350000000268,33.363499999999476,8,4,2,4,0,6034
68,4,1,83.32900000000518,91.65266666667594,91.68074999998498,54.22649999999703,4,6,4,4,1,4142
68,27,1,41.673500000004424,50.01050000000396,116.64400000000023,50.00900000000547,2,4,2,2,0,1963
68,13,1,91.66049999999814,58.338000000003376,58.34199999998964,41.657500000001164,2,2,2,2,0,2000
68,16,1,72.23000000000077,39.998400000011316,100.00649999999587,46.978181818177376,3,5,4,11,1,5110
68,30,1,47.24200000000807,74.28127272727116,83.30500000002212,61.09933333332689,6,11,1,3,1,4964
68,71,1,50.00149999999849,60.40512499999386,116.68499999999767,36.71359999999404,4,8,1,5,0,4826
68,41,1,41.665750000000116,66.61433333334087,17.212999999988824,59.97359999999171,4,6,1,5,0,4078
68,1,1,66.71025000000373,44.44366666665883,87.41199999999662,116.66000000001804,4,3,4,2,1,3533
68,51,1,0.0,33.44099999999162,33.330999999976484,33.31166666666589,0,1,1,3,0,1796
68,42,1,60.461625000014465,73.8091428571414,41.650999999990745,83.32416666666784,8,7,4,6,0,4727
68,70,1,33.3070000000007,33.32650000001013,41.63699999998789,33.31899999997404,2,2,2,2,0,2400
68,3,1,38.87366666666154,83.35000000000582,38.91066666666302,58.33650000000489,3,1,3,2,0,4298
68,21,1,46.66780000000144,150.15499999999884,0.0,66.67199999999139,5,1,0,1,0,1947
68,22,1,0.0,50.00424999999814,75.03200000002107,0.0,0,4,2,0,0,2775
68,72,1,33.338999999992666,0.0,41.65600000001723,49.99799999996321,2,0,2,1,0,2484
68,31,1,89.4294545454587,44.426333333336515,87.89354545454262,66.69024999999237,22,3,11,4,0,10687
68,45,1,116.591499999995,90.0082000000053,124.96849999998813,120.79774999999063,4,5,2,4,0,3734
68,46,1,95.01109999999171,50.01442857143203,63.897833333336166,154.16425000000163,10,7,6,4,1,5677
68,49,1,66.62179999997606,72.29616666664758,149.97200000000885,78.55214285714568,5,6,1,7,0,4007
68,23,1,83.32966666664773,73.06674999999814,141.6545000000042,125.02350000001024,3,8,2,2,0,4378
68,57,1,85.42862500000047,49.9623333333293,47.228166666667676,49.99699999997392,8,3,6,1,0,4486
68,35,1,66.67037499999424,48.09025000000838,66.67075000001932,66.63366666665145,8,8,4,3,0,5829
68,65,1,58.30950000003213,50.55583333333683,83.30799999996088,50.06540000000969,2,6,1,5,0,2249
68,7,1,116.66100000002189,100.02500000002328,58.35649999999441,91.59950000001118,3,1,2,2,0,2691
68,34,1,36.63679999999003,44.43666666666589,50.09600000001956,75.01399999996647,5,3,1,2,0,3245
68,19,1,58.324500000017,33.335499999986496,49.98050000000512,0.0,2,2,2,0,0,1861
68,32,1,69.44550000000001,76.28828571429143,66.65742857142219,33.33800000001793,36,7,7,2,1,13238
68,68,1,33.36499999999069,49.97299999999814,49.98399999999674,0.0,1,1,1,0,0,1865
68,54,1,74.99650000000838,51.6607999999891,41.658499999990454,79.17350000001898,2,10,2,4,0,6419
68,5,1,83.29739999999292,78.35339999999269,41.650499999988824,59.97620000001043,5,10,2,5,0,5150
68,39,1,41.677249999993364,69.98860000001733,49.99549999998029,96.65119999996386,4,5,6,5,0,5845
68,64,1,41.67749999999069,75.00483333334948,0.0,62.49674999999115,2,6,0,4,0,3398
68,33,1,86.13566666665913,37.54100000002654,166.62100000004284,33.32999999995809,6,4,1,1,1,3569
68,9,1,45.83375000000524,86.52566666665787,58.33050000001094,50.467062499999884,4,21,2,16,0,9576
68,8,1,65.14436363636791,71.42257142856917,50.02600000001257,60.08540000001667,11,7,4,5,1,6860
68,75,1,66.77366666669452,80.60916666668102,78.46953846153338,69.98439999999246,6,6,13,5,0,5428
68,73,1,91.68950000000768,136.61716666664384,16.716999999945983,112.4539999999979,2,6,1,4,0,4481
68,44,1,61.09883333335165,153.6879999999914,100.05749999999534,63.3043999999878,6,9,2,5,0,5536
68,74,1,119.18857142858906,75.00150000000333,149.99499999999534,105.6386666666561,7,6,3,3,0,4224
68,20,1,111.1001666666707,113.30740000000223,75.00924999999552,116.6516666666527,6,5,8,3,0,5027
68,60,1,127.78222222221342,75.24649999999868,96.66859999998705,49.99233333333783,9,6,5,3,0,6038
68,52,1,83.3211111111256,49.99066666665021,114.29271428571415,93.31979999999749,9,3,14,5,0,6313
68,48,1,44.49699999999333,77.77033333336779,87.52500000000873,49.98700000002282,3,3,4,1,1,2338
68,6,1,73.75049999999689,107.27700000001849,78.2106923076745,61.646899999998276,26,7,13,10,0,13463
68,2,1,99.98399999999674,33.33299999998417,63.350400000019,45.822124999984226,1,1,5,8,0,2754
68,14,1,50.01199999998789,87.46350000002712,0.0,46.278333333307984,2,4,0,9,0,3432
68,62,1,75.01949999996577,66.66399999998976,66.66100000000733,66.67149999999674,2,2,4,2,0,1739
68,50,1,62.50100000000384,59.51885714285475,70.83475000000908,116.6140000000014,12,7,4,1,0,4065
68,15,1,33.76150000002235,83.54175000003306,58.33850000004168,87.50149999998393,2,4,2,4,0,3899
68,38,1,46.289777777759205,39.084000000031665,73.43120000001508,30.557833333315404,9,3,5,6,1,7554
68,40,1,66.70199999997082,88.8613333333439,59.54471428574262,33.340333333355375,6,3,7,3,1,3785
68,61,1,43.35159999998287,33.37300000002142,44.43599999998696,33.375,5,1,3,1,0,3230
68,25,1,99.98999999999069,55.55900000000838,50.00666666667288,44.43999999998292,1,3,3,3,0,2305
68,37,1,61.147666666695535,68.7453749999695,73.32919999996666,83.32314285715776,6,8,5,7,1,5521
68,58,1,58.33916666661389,88.88133333332371,83.36966666664618,144.4466666666946,6,3,3,3,0,3960
68,29,1,105.5836666666825,25.05799999998999,33.33700000005774,60.2059999999823,3,4,1,5,0,4150
68,28,1,53.36200000001118,36.6752000000095,46.66439999998547,52.39200000002581,5,5,5,7,0,5564
68,67,1,69.43758333334699,89.75561538461345,41.6885000000475,64.27157142853164,12,13,4,7,1,10394
68,3,2,55.56850000001335,40.13823076922339,70.54992307693912,115.00500000000466,6,13,13,10,1,13484
68,47,2,64.28431428570767,58.783047619070636,82.29450000000361,66.66814285714645,35,21,16,7,1,19182
68,12,2,87.50358333336771,68.83669565218683,61.11316666670609,55.56542857144294,12,23,6,21,0,14427
68,65,2,63.32060000000056,63.373200000054204,98.4571818182012,61.90157142853631,5,5,11,7,0,8151
68,34,2,33.334499999997206,100.00033333331037,123.39075000002049,83.32775000008405,2,3,8,4,0,6141
68,37,2,61.12916666668995,41.65924999999697,49.99599999999627,64.2738571428594,6,4,5,7,0,6004
68,24,2,0.0,0.0,0.0,0.0,0,0,0,0,0,2889
68,30,2,72.25688888887979,76.6626000000164,101.26439999999323,50.03166666669616,18,5,15,3,0,8433
68,61,2,66.6788888888744,75.9391818182035,83.35087499997462,59.79611764707849,9,11,8,17,0,10051
68,10,2,59.37500000001455,113.8768333333622,84.99399999998278,108.34050000010757,16,6,10,2,1,7325
68,74,2,80.53750000001553,46.69153333333476,95.83499999999185,64.83733333331637,6,15,4,9,1,7189
68,22,2,88.95450000001195,76.00563999997918,66.66399999998976,55.92914285717831,6,25,1,14,0,12208
68,9,2,56.70520000001416,46.66660000002012,49.99033333326224,38.89266666669088,5,5,3,3,0,4437
68,13,2,54.386526315803884,43.36299999996554,66.69699999992736,154.24225000001024,19,5,2,4,1,8065
68,1,2,70.0703999999445,126.20778571427634,66.70516666661327,127.05537500002538,5,14,6,8,0,6849
68,71,2,103.32380000001285,91.68499999999767,114.58571428572759,84.49900000006892,5,2,7,1,1,3178
68,27,2,134.99939999998315,59.46588888887264,87.51212499999383,69.74618181815922,10,9,8,11,1,7073
